ID Empresa;Empresa;Año;Periodo;Departamento;Municipio;NUECA;Entrega ECA/Recoge rechazoECA;Sitio origen o destino residuo;#sitio origen/destino residuo;Dpto origen residuo;Municipio origen residuos;Tonelada entregadas recogidas;Fecha de cargue
36613;FUNDACION ALIANZAS AMBIENTALES DEL CARIBE;2020;3;BOLIVAR;CARTAGENA DE INDIAS;1172713001-ACOALIANZASF3;Recoge el rechazo de la ECA;Sitio de disposición final;270713838;BOLIVAR;CARTAGENA DE INDIAS;1,082;18/04/20
36713;ASOCIACION GRUPO EMPRESARIAL DE LA ZONA OCTAVA ;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;474111001-ECA ALQUERIA 1;Entrega a la ECA;Área de prestación del servicio;458311001;BOGOTA, D.C.;BOGOTA, D.C.;132,472;03/05/20
36713;ASOCIACION GRUPO EMPRESARIAL DE LA ZONA OCTAVA ;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;474111001-ECA ALQUERIA 1;Entrega a la ECA;Área de prestación del servicio;458311001;BOGOTA, D.C.;BOGOTA, D.C.;162,858;05/04/20
36713;ASOCIACION GRUPO EMPRESARIAL DE LA ZONA OCTAVA ;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;474111001-ECA ALQUERIA 1;Entrega a la ECA;Área de prestación del servicio;458311001;BOGOTA, D.C.;BOGOTA, D.C.;190,752;06/02/20
36713;ASOCIACION GRUPO EMPRESARIAL DE LA ZONA OCTAVA ;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;474111001-ECA ALQUERIA 1;Entrega a la ECA;Área de prestación del servicio;458311001;BOGOTA, D.C.;BOGOTA, D.C.;201,464;14/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;1283911001-CENTRO DE ACOPIO VM;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;4,823;19/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;928811001-PLANETA VERDE JM;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;9,753;17/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;1283911001-CENTRO DE ACOPIO VM;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;12,002;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;544211001-AGUILAS DEL NORTE;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;12,316;19/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;1283911001-CENTRO DE ACOPIO VM;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;12,717;17/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;928811001-PLANETA VERDE JM;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;15,907;19/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;1283911001-CENTRO DE ACOPIO VM;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;18,593;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;544211001-AGUILAS DEL NORTE;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;21,87;17/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;544611001-LUZ STELLA LEON SUAREZ;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;22,849;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;928811001-PLANETA VERDE JM;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;24,352;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;544611001-LUZ STELLA LEON SUAREZ;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;24,388;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;544611001-LUZ STELLA LEON SUAREZ;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;25,294;19/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;544511001-FUNDICION 2C;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;25,621;17/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;928811001-PLANETA VERDE JM;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;30,354;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;544511001-FUNDICION 2C;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;34,159;19/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;1398111001-recuperadora suba;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;35,857;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;544611001-LUZ STELLA LEON SUAREZ;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;36,982;17/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;1398111001-recuperadora suba;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;40,303;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;544211001-AGUILAS DEL NORTE;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;47,19;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;544511001-FUNDICION 2C;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;52,218;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;544211001-AGUILAS DEL NORTE;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;71,751;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;544511001-FUNDICION 2C;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;98,151;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;1452011001-BOGOTA RECICLA ;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;151,753;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;1452011001-BOGOTA RECICLA ;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;165,453;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;1452011001-BOGOTA RECICLA ;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;247,762;17/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;1452011001-BOGOTA RECICLA ;Entrega a la ECA;Área de prestación del servicio;500111001;BOGOTA, D.C.;BOGOTA, D.C.;335,069;19/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;1452011001-BOGOTA RECICLA ;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,853;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;1452011001-BOGOTA RECICLA ;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,855;17/06/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;1452011001-BOGOTA RECICLA ;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;2,2;09/03/20
36735;Asociacion O.R.A Bogota Recicla ESP;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;1452011001-BOGOTA RECICLA ;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;2,538;19/06/20
36835;ASOCIACION DE RECICLADORES EN CRECIMIENTO;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;561111001-Rincon;Entrega a la ECA;Área de prestación del servicio;470811001;BOGOTA, D.C.;BOGOTA, D.C.;302,823;31/03/20
36835;ASOCIACION DE RECICLADORES EN CRECIMIENTO;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;561111001-Rincon;Entrega a la ECA;Área de prestación del servicio;470811001;BOGOTA, D.C.;BOGOTA, D.C.;330;20/02/20
36835;ASOCIACION DE RECICLADORES EN CRECIMIENTO;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;561211001-Usaquen;Entrega a la ECA;Área de prestación del servicio;470811001;BOGOTA, D.C.;BOGOTA, D.C.;355,036;31/03/20
36835;ASOCIACION DE RECICLADORES EN CRECIMIENTO;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;561211001-Usaquen;Entrega a la ECA;Área de prestación del servicio;470811001;BOGOTA, D.C.;BOGOTA, D.C.;393,288;20/02/20
36835;ASOCIACION DE RECICLADORES EN CRECIMIENTO;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;561111001-Rincon;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;2,29;31/03/20
36835;ASOCIACION DE RECICLADORES EN CRECIMIENTO;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;561111001-Rincon;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;2,321;20/02/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Entrega a la ECA;Área de prestación del servicio;471311001;BOGOTA, D.C.;BOGOTA, D.C.;520,766;02/06/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;5;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Entrega a la ECA;Área de prestación del servicio;471311001;BOGOTA, D.C.;BOGOTA, D.C.;530,104;02/06/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Entrega a la ECA;Área de prestación del servicio;471311001;BOGOTA, D.C.;BOGOTA, D.C.;532,91;03/04/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Entrega a la ECA;Área de prestación del servicio;471311001;BOGOTA, D.C.;BOGOTA, D.C.;567,83;04/03/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Entrega a la ECA;Área de prestación del servicio;471311001;BOGOTA, D.C.;BOGOTA, D.C.;574,632;04/03/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;5;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,306;02/06/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,59;03/04/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,678;04/03/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,71;04/03/20
36875;ASOCIACION DE RECICLADORES DE PUENTE ARANDA LA COLOMBIANITA;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;776611001-ECA PUENTE ARANDA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,778;02/06/20
36876;ASOCIACION DE RECICLADORES ECORESIDUOS;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;584111001-ECA PUENTE ARANDA;Entrega a la ECA;Área de prestación del servicio;471111001;BOGOTA, D.C.;BOGOTA, D.C.;37,748;05/06/20
36876;ASOCIACION DE RECICLADORES ECORESIDUOS;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;584111001-ECA PUENTE ARANDA;Entrega a la ECA;Área de prestación del servicio;471111001;BOGOTA, D.C.;BOGOTA, D.C.;51,621;03/03/20
36876;ASOCIACION DE RECICLADORES ECORESIDUOS;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;584111001-ECA PUENTE ARANDA;Entrega a la ECA;Área de prestación del servicio;471111001;BOGOTA, D.C.;BOGOTA, D.C.;62,998;23/04/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;501111001-CHATARRERIA SAN CARLOS DE SUBA;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;29,294;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;501111001-CHATARRERIA SAN CARLOS DE SUBA;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;40,896;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;501111001-CHATARRERIA SAN CARLOS DE SUBA;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;59,657;20/04/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;501111001-CHATARRERIA SAN CARLOS DE SUBA;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;69,699;16/03/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;501011001-DEPOSITO EL CENTAVO MAS;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;101,323;16/03/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;501011001-DEPOSITO EL CENTAVO MAS;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;116,514;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;500911001-RECICLADORA MARIA C;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;119,549;20/04/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;501011001-DEPOSITO EL CENTAVO MAS;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;145,881;20/04/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;501011001-DEPOSITO EL CENTAVO MAS;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;189,356;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;500911001-RECICLADORA MARIA C;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;201,871;16/03/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;500911001-RECICLADORA MARIA C;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;258,61;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;500911001-RECICLADORA MARIA C;Entrega a la ECA;Área de prestación del servicio;470711001;BOGOTA, D.C.;BOGOTA, D.C.;297,745;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;501011001-DEPOSITO EL CENTAVO MAS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,031;16/03/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;501011001-DEPOSITO EL CENTAVO MAS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,035;20/04/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;501111001-CHATARRERIA SAN CARLOS DE SUBA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,039;16/03/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;501111001-CHATARRERIA SAN CARLOS DE SUBA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,042;20/04/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;500911001-RECICLADORA MARIA C;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,046;20/04/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;500911001-RECICLADORA MARIA C;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,053;16/03/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;501011001-DEPOSITO EL CENTAVO MAS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,057;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;500911001-RECICLADORA MARIA C;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,064;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;500911001-RECICLADORA MARIA C;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,065;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;501111001-CHATARRERIA SAN CARLOS DE SUBA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,067;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;501011001-DEPOSITO EL CENTAVO MAS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,067;20/05/20
36878;ASOCIACION DE LIDERES DEL RECICLAJE, SEPARACION, TRANSPORTE CON ESTACION DE CLASIFICACION Y APROVECHAMIENTO;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;501111001-CHATARRERIA SAN CARLOS DE SUBA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,069;20/05/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;931711001-CHATARRERIA BJ;Entrega a la ECA;Área de prestación del servicio;478811001;BOGOTA, D.C.;BOGOTA, D.C.;8,78;11/05/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;931711001-CHATARRERIA BJ;Entrega a la ECA;Área de prestación del servicio;478811001;BOGOTA, D.C.;BOGOTA, D.C.;10,457;11/05/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;931711001-CHATARRERIA BJ;Entrega a la ECA;Área de prestación del servicio;478811001;BOGOTA, D.C.;BOGOTA, D.C.;36,839;20/03/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;931711001-CHATARRERIA BJ;Entrega a la ECA;Área de prestación del servicio;478811001;BOGOTA, D.C.;BOGOTA, D.C.;40;20/03/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;479111001-RECUPERADORA DE MATERIALES FELIPE;Entrega a la ECA;Área de prestación del servicio;478811001;BOGOTA, D.C.;BOGOTA, D.C.;269,872;11/05/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;479111001-RECUPERADORA DE MATERIALES FELIPE;Entrega a la ECA;Área de prestación del servicio;478811001;BOGOTA, D.C.;BOGOTA, D.C.;311,24;11/05/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;479111001-RECUPERADORA DE MATERIALES FELIPE;Entrega a la ECA;Área de prestación del servicio;478811001;BOGOTA, D.C.;BOGOTA, D.C.;314,134;20/03/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;479111001-RECUPERADORA DE MATERIALES FELIPE;Entrega a la ECA;Área de prestación del servicio;478811001;BOGOTA, D.C.;BOGOTA, D.C.;361,414;20/03/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;931711001-CHATARRERIA BJ;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,1;20/03/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;931711001-CHATARRERIA BJ;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,1;11/05/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;931711001-CHATARRERIA BJ;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,1;11/05/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;931711001-CHATARRERIA BJ;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,15;20/03/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;479111001-RECUPERADORA DE MATERIALES FELIPE;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,2;20/03/20
36894;ASOCIACION DE RECICLADORES DE MARIA PAZ;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;479111001-RECUPERADORA DE MATERIALES FELIPE;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,36;20/03/20
