ID;Empresa;Departamento;Municipio;Periodicidad;Año;Cubrimiento;No personas vinculadas a la labor recolección y transporte;Cantidad de residuos producidos (ton/mes);Cantidad de residuos recolectados (ton/mes);Sistema de medición de residuos;Frecuencia  modal recolección residencial (Veces/semana);Frecuencia  modal recolección comercial (Veces/semana);Frecuencia  modal recolección industrial (Veces/semana);Tipo de recolección;Fecha de cargue
2076;EMPRESA DE ASEO DE PEREIRA S.A.  E.S.P.;RISARALDA;PEREIRA;Anual;2006;Toda el area urbana;113;5879;5879;Pesaje;2;3;6;Mezclada;28/05/2008
2076;EMPRESA DE ASEO DE PEREIRA S.A.  E.S.P.;RISARALDA;PEREIRA;Anual;2007;Toda el area urbana;113;6083;6083;Pesaje;2;3;2;Mezclada;2/09/2009
2076;EMPRESA DE ASEO DE PEREIRA S.A.  E.S.P.;RISARALDA;PEREIRA;Anual;2008;Parte del area urbana;93;8803;8608;Pesaje;2;3;2;Mezclada;22/12/2009
2076;EMPRESA DE ASEO DE PEREIRA S.A.  E.S.P.;VALLE DEL CAUCA;ULLOA;Anual;2008;Toda el area urbana;3;42;42;Pesaje;2;2;2;Mezclada;22/12/2009
2077;EMPRESA OFICIAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE CHINU ESP. EN LIQUIDACION;CORDOBA;CHINU;Anual;2004;Parte del area urbana;5;80;80;Volumen;3;3;3;Mezclada;13/08/2013
2077;EMPRESA OFICIAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE CHINU ESP. EN LIQUIDACION;CORDOBA;CHINU;Anual;2005;Parte del area urbana;6;80;80;Volumen;3;3;3;Mezclada;13/08/2013
2077;EMPRESA OFICIAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE CHINU ESP. EN LIQUIDACION;CORDOBA;CHINU;Anual;2006;Parte del area urbana;6;80;80;Volumen;ND;ND;ND;Mezclada;13/08/2013
2077;EMPRESA OFICIAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE CHINU ESP. EN LIQUIDACION;CORDOBA;CHINU;Anual;2007;Parte del area urbana;6;80;80;Volumen;ND;ND;ND;Mezclada;13/08/2013
2077;EMPRESA OFICIAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE CHINU ESP. EN LIQUIDACION;CORDOBA;CHINU;Anual;2008;Toda el area urbana;10;287;287;Pesaje;3;3;3;Mezclada;2/05/2013
2084;UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE CAROLINA DEL PRINCIPE;ANTIOQUIA;CAROLINA;Anual;2006;Toda el area urbana;5;49;49;Volumen;2;2;0;Separada;8/02/2007
2084;UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE CAROLINA DEL PRINCIPE;ANTIOQUIA;CAROLINA;Anual;2007;Toda el area urbana;5;49;49;Volumen;2;2;0;Mezclada;13/03/2008
2084;UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE CAROLINA DEL PRINCIPE;ANTIOQUIA;CAROLINA;Anual;2008;Toda el area urbana;5;51;51;Volumen;2;2;0;Mezclada;6/05/2009
2086;EMPRESA DE ACUEDUCTO;CASANARE;YOPAL;Anual;2002;Toda el area urbana;27;1634;1630;Volumen;3;7;3;Mezclada;23/11/2009
2086;EMPRESA DE ACUEDUCTO;CASANARE;YOPAL;Anual;2003;Toda el area urbana;28;1737;1737;Pesaje;3;7;3;Mezclada;24/11/2009
2092;EMPRESAS PUBLICAS DE NEIVA E.S.P.;HUILA;NEIVA;Anual;2002;Toda el area urbana;50;6150;6000;Pesaje;3;6;3;Mezclada;22/12/2004
2092;EMPRESAS PUBLICAS DE NEIVA E.S.P.;HUILA;NEIVA;Anual;2003;Toda el area urbana;50;6200;6200;Pesaje;6;3;6;Mezclada;21/12/2006
2092;EMPRESAS PUBLICAS DE NEIVA E.S.P.;HUILA;NEIVA;Anual;2004;Toda el area urbana;243;6500;6500;Ambas;3;7;7;Mezclada;18/03/2005
2092;EMPRESAS PUBLICAS DE NEIVA E.S.P.;HUILA;NEIVA;Anual;2005;Toda el area urbana;51;5481;5095;Pesaje;3;6;3;Mezclada;22/02/2006
2092;EMPRESAS PUBLICAS DE NEIVA E.S.P.;HUILA;NEIVA;Anual;2006;Parte del area urbana;51;5735;5367;Pesaje;3;7;3;Mezclada;21/03/2007
2092;EMPRESAS PUBLICAS DE NEIVA E.S.P.;HUILA;NEIVA;Anual;2007;Toda el area urbana;51;6245;6245;Pesaje;3;7;3;Mezclada;9/06/2008
2092;EMPRESAS PUBLICAS DE NEIVA E.S.P.;HUILA;NEIVA;Anual;2008;Toda el area urbana;70;6805;6626;Pesaje;3;7;3;Mezclada;15/05/2009
2095;UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE BUSBANZA;BOYACA;BUSBANZA;Anual;2006;Parte del area urbana;1;20;20;Pesaje;2;2;2;Mezclada;28/01/2009
2124;ASEO SINCELEJO LIMPIO  S.A.  E.S.P.;SUCRE;SINCELEJO;Anual;2002;Toda el area urbana;21;4161;4161;Pesaje;3;7;7;Mezclada;6/09/2004
2124;ASEO SINCELEJO LIMPIO  S.A.  E.S.P.;SUCRE;SINCELEJO;Anual;2003;Toda el area urbana;23;4250;4009;Pesaje;3;7;7;Mezclada;9/09/2004
2124;ASEO SINCELEJO LIMPIO  S.A.  E.S.P.;SUCRE;SINCELEJO;Anual;2004;Toda el area urbana;25;4874;4557;Volumen;3;7;7;Mezclada;27/04/2005
2124;ASEO SINCELEJO LIMPIO  S.A.  E.S.P.;SUCRE;SINCELEJO;Anual;2005;Toda el area urbana;25;4961;4642;Pesaje;3;13;3;Mezclada;3/03/2006
2124;ASEO SINCELEJO LIMPIO  S.A.  E.S.P.;SUCRE;SINCELEJO;Anual;2006;Toda el area urbana;26;4961;4872;Pesaje;3;13;3;Mezclada;15/03/2007
2124;ASEO SINCELEJO LIMPIO  S.A.  E.S.P.;SUCRE;SINCELEJO;Anual;2007;Toda el area urbana;26;5189;5189;Pesaje;3;7;3;Mezclada;26/01/2008
2124;ASEO SINCELEJO LIMPIO  S.A.  E.S.P.;SUCRE;SINCELEJO;Anual;2008;Toda el area urbana;30;5513;5293;Pesaje;3;7;3;Mezclada;14/04/2009
2137;MUNICIPIO DE BETEITIVA;BOYACA;BETEITIVA;Anual;2006;Toda el area urbana;2;3;3;Volumen;2;1;1;Mezclada;29/04/2008
2137;MUNICIPIO DE BETEITIVA;BOYACA;BETEITIVA;Anual;2007;Parte del area urbana;2;3;3;Volumen;1;0;0;Mezclada;5/05/2008
2137;MUNICIPIO DE BETEITIVA;BOYACA;BETEITIVA;Anual;2008;Toda el area urbana;2;8;8;Volumen;2;0;0;Mezclada;11/05/2009
2150;AGUAS DEL PUERTO S.A E.S.P;ANTIOQUIA;PUERTO BERRIO;Anual;2006;Toda el area urbana;7;22;22;Volumen;2;2;2;Mezclada;2/10/2009
2150;AGUAS DEL PUERTO S.A E.S.P;ANTIOQUIA;PUERTO BERRIO;Anual;2007;Toda el area urbana;12;490;490;Ambas;2;2;2;Mezclada;27/06/2013
2150;AGUAS DEL PUERTO S.A E.S.P;ANTIOQUIA;PUERTO BERRIO;Anual;2008;Toda el area urbana;12;490;490;Ambas;2;2;2;Mezclada;27/06/2013
2153;SECRETARIA DE SERVICIOS PÚBLICOS DOMICILIARIOS DEL MUNICIPIO DE SASAIMA - CUNDINAMARCA;CUNDINAMARCA;BOJACA;Anual;2006;Parte del area urbana;5;3;3;Pesaje;2;2;2;Separada;4/12/2009
2153;SECRETARIA DE SERVICIOS PÚBLICOS DOMICILIARIOS DEL MUNICIPIO DE SASAIMA - CUNDINAMARCA;CUNDINAMARCA;BOJACA;Anual;2008;Toda el area urbana;5;3;3;Pesaje;2;2;2;Separada;7/12/2009
2153;SECRETARIA DE SERVICIOS PÚBLICOS DOMICILIARIOS DEL MUNICIPIO DE SASAIMA - CUNDINAMARCA;CUNDINAMARCA;SASAIMA;Anual;2007;Toda el area urbana;5;3;3;Pesaje;2;2;2;Separada;7/12/2009
2154;EMPRESA DE SERVICIOS PÚBLICOS E.S.P. DE VILLETA;CUNDINAMARCA;VILLETA;Anual;2002;Toda el area urbana;6;400;400;Pesaje;2;2;0;Mezclada;22/05/2007
2154;EMPRESA DE SERVICIOS PÚBLICOS E.S.P. DE VILLETA;CUNDINAMARCA;VILLETA;Anual;2002;Toda el area urbana;6;20;20;Volumen;2;2;2;Mezclada;12/01/2007
2154;EMPRESA DE SERVICIOS PÚBLICOS E.S.P. DE VILLETA;CUNDINAMARCA;VILLETA;Anual;2002;Toda el area urbana;6;20;20;Volumen;2;2;2;Mezclada;12/01/2007
2154;EMPRESA DE SERVICIOS PÚBLICOS E.S.P. DE VILLETA;CUNDINAMARCA;VILLETA;Anual;2003;Toda el area urbana;6;400;400;Pesaje;2;2;0;Mezclada;22/05/2007
2154;EMPRESA DE SERVICIOS PÚBLICOS E.S.P. DE VILLETA;CUNDINAMARCA;VILLETA;Anual;2004;Parte del area urbana;6;450;450;Pesaje;2;2;0;Mezclada;22/05/2007
2154;EMPRESA DE SERVICIOS PÚBLICOS E.S.P. DE VILLETA;CUNDINAMARCA;VILLETA;Anual;2005;Toda el area urbana;6;500;500;Pesaje;2;2;2;Mezclada;7/12/2006
2154;EMPRESA DE SERVICIOS PÚBLICOS E.S.P. DE VILLETA;CUNDINAMARCA;VILLETA;Anual;2006;Toda el area urbana;7;500;500;Pesaje;2;2;0;Mezclada;22/05/2007
2154;EMPRESA DE SERVICIOS PÚBLICOS E.S.P. DE VILLETA;CUNDINAMARCA;VILLETA;Anual;2007;Toda el area urbana;6;500;500;Pesaje;2;3;ND;Mezclada;21/01/2008
2154;EMPRESA DE SERVICIOS PÚBLICOS E.S.P. DE VILLETA;CUNDINAMARCA;VILLETA;Anual;2008;Toda el area urbana;3;390;390;Pesaje;3;2;ND;Mezclada;9/03/2009
2160;SISTEMA DE SERVICIOS PUBLICOS DOMICILIARIOS DE AGUA POTABLE;BOYACA;CUITIVA;Anual;2006;Toda el area urbana;2;4;4;Volumen;1;0;0;Mezclada;7/10/2009
2163;EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP;META;ACACIAS;Anual;2002;Toda el area urbana;11;675;675;Pesaje;2;2;2;Mezclada;12/12/2005
2163;EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP;META;ACACIAS;Anual;2003;Toda el area urbana;11;675;675;Pesaje;2;2;2;Mezclada;27/07/2006
2163;EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP;META;ACACIAS;Anual;2004;Toda el area urbana;11;675;675;Pesaje;2;2;2;Mezclada;8/08/2006
2163;EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP;META;ACACIAS;Anual;2005;Toda el area urbana;11;675;675;Pesaje;2;2;2;Mezclada;8/08/2006
2163;EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP;META;ACACIAS;Anual;2006;Toda el area urbana;11;1055;1055;Pesaje;2;2;2;Mezclada;27/02/2007
2163;EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP;META;ACACIAS;Anual;2007;Parte del area urbana;10;41;41;Volumen;2;2;2;Mezclada;16/05/2008
2163;EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP;META;ACACIAS;Anual;2008;Parte del area urbana;9;1066;1066;Volumen;2;2;2;Mezclada;2/04/2009
2163;EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP;META;GUAMAL;Anual;2006;Toda el area urbana;6;111;111;Pesaje;2;2;2;Mezclada;27/02/2007
2173;SERVIASEO ITAGUI S.A.E.S.P.;ANTIOQUIA;ITAGUI;Anual;2002;Toda el area urbana;70;4018;4018;Pesaje;2;6;2;Mezclada;1/07/2004
2173;SERVIASEO ITAGUI S.A.E.S.P.;ANTIOQUIA;ITAGUI;Anual;2003;Toda el area urbana;78;4348;4348;Pesaje;2;6;2;Mezclada;12/07/2004
2173;SERVIASEO ITAGUI S.A.E.S.P.;ANTIOQUIA;ITAGUI;Anual;2004;Toda el area urbana;80;4959;4959;Ambas;2;7;2;Mezclada;1/06/2005
2173;SERVIASEO ITAGUI S.A.E.S.P.;ANTIOQUIA;ITAGUI;Anual;2005;Toda el area urbana;74;5200;5200;Pesaje;2;7;2;Mezclada;20/01/2006
2173;SERVIASEO ITAGUI S.A.E.S.P.;ANTIOQUIA;ITAGUI;Anual;2006;Toda el area urbana;69;5562;5562;Pesaje;2;7;2;Mezclada;10/03/2007
2173;SERVIASEO ITAGUI S.A.E.S.P.;ANTIOQUIA;ITAGUI;Anual;2007;Toda el area urbana;48;4311;4311;Pesaje;2;7;2;Mezclada;12/03/2008
2173;SERVIASEO ITAGUI S.A.E.S.P.;ANTIOQUIA;ITAGUI;Anual;2008;Toda el area urbana;51;6856;6856;Pesaje;2;7;2;Mezclada;13/03/2009
2184;EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE VELEZ EMPREVEL E.S.P.;SANTANDER;VELEZ;Anual;2006;Toda el area urbana;8;220;142;Volumen;6;6;6;Separada;24/11/2008
2198;LA MOTILONA DE ASEO TOTAL E.S.P.;NORTE DE SANTANDER;CUCUTA;Anual;2002;Parte del area urbana;1;1;1;Pesaje;0;0;0;Mezclada;22/03/2007
2198;LA MOTILONA DE ASEO TOTAL E.S.P.;NORTE DE SANTANDER;CUCUTA;Anual;2002;Parte del area urbana;1;1;1;Pesaje;0;0;0;Mezclada;22/03/2007
2198;LA MOTILONA DE ASEO TOTAL E.S.P.;NORTE DE SANTANDER;CUCUTA;Anual;2002;Parte del area urbana;1;1;1;Pesaje;0;0;0;Mezclada;22/03/2007
2198;LA MOTILONA DE ASEO TOTAL E.S.P.;NORTE DE SANTANDER;CUCUTA;Anual;2003;Parte del area urbana;1;4;0;Volumen;0;3;0;Mezclada;1/03/2007
2198;LA MOTILONA DE ASEO TOTAL E.S.P.;NORTE DE SANTANDER;CUCUTA;Anual;2004;Parte del area urbana;1;1;0;Pesaje;0;0;0;Mezclada;22/03/2007
2198;LA MOTILONA DE ASEO TOTAL E.S.P.;NORTE DE SANTANDER;CUCUTA;Anual;2005;Parte del area urbana;1;1;1;Pesaje;0;0;0;Mezclada;22/03/2007
2198;LA MOTILONA DE ASEO TOTAL E.S.P.;NORTE DE SANTANDER;CUCUTA;Anual;2006;Parte del area urbana;1;1;1;Pesaje;0;0;0;Mezclada;22/03/2007
2199;EMPRESA DE ASEO PUBLICO DE GIRARDOTA S.A. E.S.P.;ANTIOQUIA;GIRARDOTA;Anual;2002;Toda el area urbana;8;564;564;Pesaje;2;6;2;Mezclada;1/07/2004
2199;EMPRESA DE ASEO PUBLICO DE GIRARDOTA S.A. E.S.P.;ANTIOQUIA;GIRARDOTA;Anual;2003;Toda el area urbana;8;594;594;Pesaje;2;6;2;Mezclada;12/07/2004
2199;EMPRESA DE ASEO PUBLICO DE GIRARDOTA S.A. E.S.P.;ANTIOQUIA;GIRARDOTA;Anual;2004;Toda el area urbana;10;550;550;Ambas;2;7;2;Mezclada;1/06/2005
2199;EMPRESA DE ASEO PUBLICO DE GIRARDOTA S.A. E.S.P.;ANTIOQUIA;GIRARDOTA;Anual;2005;Toda el area urbana;10;676;676;Pesaje;2;7;2;Mezclada;20/01/2006
